Passenger,Origin,Dest,Entry Time,Waiting Time,Boarding Time,Promise Board,Travel Time,Alighting Time,Promise Alight,Bus Selected,Bus Route Passengers,Bus Route Locations,Alight Difference,Board Difference
224,E,Q,2009-01-01 14:34:45,00:28:46,2009-01-01 15:03:31,2009-01-01 15:16:45,00:30:00,2009-01-01 15:33:31,2009-01-01 15:46:45,5,"[206, 231, 224, 238, 247, -1, 223, 243, 206, 243, 231, 224, 232, 223, -1, 232, 238, 247]","['D', 'D', 'E', 'I', 'D', 'I', 'O', 'O', 'O', 'N', 'R', 'Q', 'K', 'K', 'F', 'A', 'A', 'A']",00:13:14,00:13:14
252,B,T,2009-01-01 15:09:15,00:07:55,2009-01-01 15:17:10,2009-01-01 15:45:15,00:18:00,2009-01-01 15:35:10,2009-01-01 16:39:15,0,"[-1, 228, 252, -1, 253, 252, -1, 253, 228, -1, -1, 251, 254, 251, -1, 254]","['F', 'B', 'B', 'H', 'N', 'T', 'N', 'H', 'D', 'H', 'L', 'P', 'P', 'L', 'H', 'D']",01:04:05,00:28:05
258,G,K,2009-01-01 15:19:23,00:00:00,2009-01-01 15:19:23,2009-01-01 15:49:23,00:18:00,2009-01-01 15:37:23,2009-01-01 16:07:23,4,"[240, -1, 227, 245, 258, 227, 258, -1, 245, 240]","['S', 'M', 'G', 'G', 'G', 'K', 'K', 'G', 'C', 'H']",00:30:00,00:30:00
227,G,K,2009-01-01 14:40:33,00:38:50,2009-01-01 15:19:23,2009-01-01 15:34:33,00:18:00,2009-01-01 15:37:23,2009-01-01 15:52:33,4,"[240, -1, 227, 245, 258, 227, 258, -1, 245, 240]","['S', 'M', 'G', 'G', 'G', 'K', 'K', 'G', 'C', 'H']",00:15:10,00:15:10
223,O,K,2009-01-01 14:34:42,00:40:49,2009-01-01 15:15:31,2009-01-01 15:22:42,00:24:00,2009-01-01 15:39:31,2009-01-01 15:46:42,5,"[206, 231, 224, 238, 247, -1, 223, 243, 206, 243, 231, 224, 232, 223, -1, 232, 238, 247]","['D', 'D', 'E', 'I', 'D', 'I', 'O', 'O', 'O', 'N', 'R', 'Q', 'K', 'K', 'F', 'A', 'A', 'A']",00:07:11,00:07:11
242,N,T,2009-01-01 14:54:57,00:39:19,2009-01-01 15:34:16,2009-01-01 16:00:57,00:06:00,2009-01-01 15:40:16,2009-01-01 16:06:57,3,"[-1, 239, 239, -1, 241, 242, 237, 242, 246, 241, -1, 237, -1, 248, -1, 246, -1, 248]","['K', 'P', 'U', 'Q', 'R', 'N', 'T', 'T', 'X', 'X', 'R', 'Q', 'L', 'H', 'B', 'F', 'K', 'Q']",00:26:41,00:26:41
230,T,G,2009-01-01 14:43:54,00:20:54,2009-01-01 15:04:48,2009-01-01 15:31:54,00:36:00,2009-01-01 15:40:48,2009-01-01 15:55:54,7,"[229, -1, -1, 211, 230, 229, -1, -1, 230, 211, -1, -1, 250, -1, -1, 250]","['Q', 'M', 'N', 'T', 'T', 'Y', 'S', 'M', 'G', 'A', 'B', 'C', 'D', 'H', 'M', 'S']",00:15:06,00:27:06
241,R,X,2009-01-01 14:54:08,00:34:08,2009-01-01 15:28:16,2009-01-01 15:54:08,00:18:00,2009-01-01 15:46:16,2009-01-01 16:00:08,3,"[-1, 239, 239, -1, 241, 242, 237, 242, 246, 241, -1, 237, -1, 248, -1, 246, -1, 248]","['K', 'P', 'U', 'Q', 'R', 'N', 'T', 'T', 'X', 'X', 'R', 'Q', 'L', 'H', 'B', 'F', 'K', 'Q']",00:13:52,00:25:52
211,T,A,2009-01-01 14:17:25,00:47:23,2009-01-01 15:04:48,2009-01-01 15:23:25,00:42:00,2009-01-01 15:46:48,2009-01-01 15:47:25,7,"[229, -1, -1, 211, 230, 229, -1, -1, 230, 211, -1, -1, 250, -1, -1, 250]","['Q', 'M', 'N', 'T', 'T', 'Y', 'S', 'M', 'G', 'A', 'B', 'C', 'D', 'H', 'M', 'S']",00:00:37,00:18:37
253,N,H,2009-01-01 15:09:33,00:19:37,2009-01-01 15:29:10,2009-01-01 15:57:33,00:18:00,2009-01-01 15:47:10,2009-01-01 16:15:33,0,"[-1, 228, 252, -1, 253, 252, -1, 253, 228, -1, -1, 251, 254, 251, -1, 254]","['F', 'B', 'B', 'H', 'N', 'T', 'N', 'H', 'D', 'H', 'L', 'P', 'P', 'L', 'H', 'D']",00:28:23,00:28:23
233,Y,V,2009-01-01 14:47:44,00:00:00,2009-01-01 14:47:44,2009-01-01 15:17:44,01:00:00,2009-01-01 15:47:44,2009-01-01 16:17:44,8,"[216, 233, -1, -1, 216, -1, 217, 217, -1, -1, -1, 233]","['Y', 'Y', 'S', 'M', 'H', 'D', 'E', 'D', 'H', 'L', 'P', 'V']",00:30:00,00:30:00
245,G,C,2009-01-01 15:00:29,00:18:54,2009-01-01 15:19:23,2009-01-01 15:42:29,00:30:00,2009-01-01 15:49:23,2009-01-01 16:06:29,4,"[240, -1, 227, 245, 258, 227, 258, -1, 245, 240]","['S', 'M', 'G', 'G', 'G', 'K', 'K', 'G', 'C', 'H']",00:17:06,00:23:06
234,B,H,2009-01-01 14:49:31,00:54:00,2009-01-01 15:43:31,2009-01-01 16:13:31,00:06:00,2009-01-01 15:49:31,2009-01-01 16:19:31,2,"[194, 193, 194, -1, -1, 195, 220, -1, 193, -1, 234, 234, 195, -1, 220]","['X', 'Y', 'S', 'M', 'Q', 'U', 'U', 'P', 'K', 'F', 'B', 'H', 'I', 'M', 'R']",00:30:00,00:30:00
262,U,M,2009-01-01 15:31:42,00:06:29,2009-01-01 15:38:11,2009-01-01 16:01:42,00:12:00,2009-01-01 15:50:11,2009-01-01 16:13:42,1,"[244, 262, 263, 262, 266, 244, -1, 266, -1, -1, -1, 263]","['U', 'U', 'Q', 'M', 'H', 'C', 'G', 'K', 'G', 'M', 'S', 'Y']",00:23:31,00:23:31
238,I,A,2009-01-01 14:52:33,00:10:58,2009-01-01 15:03:31,2009-01-01 15:28:33,00:48:00,2009-01-01 15:51:31,2009-01-01 16:10:33,5,"[206, 231, 224, 238, 247, -1, 223, 243, 206, 243, 231, 224, 232, 223, -1, 232, 238, 247]","['D', 'D', 'E', 'I', 'D', 'I', 'O', 'O', 'O', 'N', 'R', 'Q', 'K', 'K', 'F', 'A', 'A', 'A']",00:19:02,00:25:02
247,D,A,2009-01-01 15:03:31,00:00:00,2009-01-01 15:03:31,2009-01-01 15:33:31,00:48:00,2009-01-01 15:51:31,2009-01-01 16:21:31,5,"[206, 231, 224, 238, 247, -1, 223, 243, 206, 243, 231, 224, 232, 223, -1, 232, 238, 247]","['D', 'D', 'E', 'I', 'D', 'I', 'O', 'O', 'O', 'N', 'R', 'Q', 'K', 'K', 'F', 'A', 'A', 'A']",00:30:00,00:30:00
232,K,A,2009-01-01 14:46:03,00:53:28,2009-01-01 15:39:31,2009-01-01 15:58:03,00:12:00,2009-01-01 15:51:31,2009-01-01 16:10:03,5,"[206, 231, 224, 238, 247, -1, 223, 243, 206, 243, 231, 224, 232, 223, -1, 232, 238, 247]","['D', 'D', 'E', 'I', 'D', 'I', 'O', 'O', 'O', 'N', 'R', 'Q', 'K', 'K', 'F', 'A', 'A', 'A']",00:18:32,00:18:32
228,B,D,2009-01-01 14:41:15,00:35:55,2009-01-01 15:17:10,2009-01-01 15:41:15,00:36:00,2009-01-01 15:53:10,2009-01-01 15:53:15,0,"[-1, 228, 252, -1, 253, 252, -1, 253, 228, -1, -1, 251, 254, 251, -1, 254]","['F', 'B', 'B', 'H', 'N', 'T', 'N', 'H', 'D', 'H', 'L', 'P', 'P', 'L', 'H', 'D']",00:00:05,00:24:05
240,S,H,2009-01-01 14:53:32,00:25:51,2009-01-01 15:19:23,2009-01-01 15:29:32,00:36:00,2009-01-01 15:55:23,2009-01-01 15:59:32,4,"[240, -1, 227, 245, 258, 227, 258, -1, 245, 240]","['S', 'M', 'G', 'G', 'G', 'K', 'K', 'G', 'C', 'H']",00:04:09,00:10:09
195,U,I,2009-01-01 13:44:25,01:35:06,2009-01-01 15:19:31,2009-01-01 15:44:25,00:36:00,2009-01-01 15:55:31,2009-01-01 16:14:25,2,"[194, 193, 194, -1, -1, 195, 220, -1, 193, -1, 234, 234, 195, -1, 220]","['X', 'Y', 'S', 'M', 'Q', 'U', 'U', 'P', 'K', 'F', 'B', 'H', 'I', 'M', 'R']",00:18:54,00:24:54
259,G,J,2009-01-01 15:26:38,00:12:28,2009-01-01 15:39:06,2009-01-01 16:02:38,00:18:00,2009-01-01 15:57:06,2009-01-01 16:20:38,6,"[259, 265, 261, 267, 259, -1, 265, -1, -1, 261, -1, -1, 267]","['G', 'G', 'M', 'N', 'J', 'N', 'S', 'M', 'Q', 'U', 'P', 'K', 'F']",00:23:32,00:23:32
237,T,Q,2009-01-01 14:52:27,00:47:49,2009-01-01 15:40:16,2009-01-01 15:52:27,00:18:00,2009-01-01 15:58:16,2009-01-01 16:10:27,3,"[-1, 239, 239, -1, 241, 242, 237, 242, 246, 241, -1, 237, -1, 248, -1, 246, -1, 248]","['K', 'P', 'U', 'Q', 'R', 'N', 'T', 'T', 'X', 'X', 'R', 'Q', 'L', 'H', 'B', 'F', 'K', 'Q']",00:12:11,00:12:11
244,U,C,2009-01-01 14:58:48,00:39:23,2009-01-01 15:38:11,2009-01-01 15:46:48,00:24:00,2009-01-01 16:02:11,2009-01-01 16:22:48,1,"[244, 262, 263, 262, 266, 244, -1, 266, -1, -1, -1, 263]","['U', 'U', 'Q', 'M', 'H', 'C', 'G', 'K', 'G', 'M', 'S', 'Y']",00:20:37,00:08:37
268,I,J,2009-01-01 15:39:52,00:17:06,2009-01-01 15:56:58,2009-01-01 16:15:52,00:06:00,2009-01-01 16:02:58,2009-01-01 16:27:52,9,"[268, 257, 280, 268, 257, 280, 269, 260, 276, 269, 276, -1, -1, 260]","['I', 'E', 'E', 'J', 'J', 'J', 'O', 'T', 'X', 'W', 'Q', 'K', 'G', 'C']",00:24:54,00:18:54
257,E,J,2009-01-01 15:18:45,00:38:13,2009-01-01 15:56:58,2009-01-01 16:12:45,00:06:00,2009-01-01 16:02:58,2009-01-01 16:18:45,9,"[268, 257, 280, 268, 257, 280, 269, 260, 276, 269, 276, -1, -1, 260]","['I', 'E', 'E', 'J', 'J', 'J', 'O', 'T', 'X', 'W', 'Q', 'K', 'G', 'C']",00:15:47,00:15:47
280,E,J,2009-01-01 15:56:58,00:00:00,2009-01-01 15:56:58,2009-01-01 16:26:58,00:06:00,2009-01-01 16:02:58,2009-01-01 16:32:58,9,"[268, 257, 280, 268, 257, 280, 269, 260, 276, 269, 276, -1, -1, 260]","['I', 'E', 'E', 'J', 'J', 'J', 'O', 'T', 'X', 'W', 'Q', 'K', 'G', 'C']",00:30:00,00:30:00
278,R,Q,2009-01-01 15:54:58,00:06:00,2009-01-01 16:00:58,2009-01-01 16:30:58,00:06:00,2009-01-01 16:06:58,2009-01-01 16:36:58,8,"[-1, 278, 278, -1, -1, 272, 275, -1, 275, 272]","['V', 'R', 'Q', 'M', 'I', 'E', 'J', 'D', 'H', 'G']",00:30:00,00:30:00
220,U,R,2009-01-01 14:27:59,00:51:32,2009-01-01 15:19:31,2009-01-01 15:45:59,00:48:00,2009-01-01 16:07:31,2009-01-01 16:09:59,2,"[194, 193, 194, -1, -1, 195, 220, -1, 193, -1, 234, 234, 195, -1, 220]","['X', 'Y', 'S', 'M', 'Q', 'U', 'U', 'P', 'K', 'F', 'B', 'H', 'I', 'M', 'R']",00:02:28,00:26:28
265,G,S,2009-01-01 15:37:50,00:21:00,2009-01-01 15:58:50,2009-01-01 16:07:50,00:12:00,2009-01-01 16:10:50,2009-01-01 16:19:50,6,"[265, 261, 267, 265, -1, -1, 282, 261, -1, 283, 267, 282, -1, -1, 283]","['G', 'M', 'N', 'S', 'M', 'Q', 'U', 'U', 'P', 'K', 'F', 'B', 'C', 'D', 'E']",00:09:00,00:09:00
266,H,K,2009-01-01 15:38:11,00:27:30,2009-01-01 16:05:41,2009-01-01 16:26:11,00:06:00,2009-01-01 16:11:41,2009-01-01 16:44:11,1,"[263, -1, 266, -1, 266, -1, 285, -1, -1, -1, 263, -1, -1, -1, 285]","['Q', 'L', 'H', 'G', 'K', 'P', 'U', 'Q', 'M', 'S', 'Y', 'S', 'M', 'G', 'C']",00:32:30,00:20:30
271,G,N,2009-01-01 15:47:34,00:14:29,2009-01-01 16:02:03,2009-01-01 16:17:34,00:12:00,2009-01-01 16:14:03,2009-01-01 16:41:34,7,"[271, -1, 250, -1, 271, 250, -1, -1, 284, -1, -1, 284]","['G', 'C', 'D', 'H', 'N', 'S', 'M', 'G', 'A', 'F', 'K', 'Q']",00:27:31,00:15:31
251,P,L,2009-01-01 15:06:15,01:05:14,2009-01-01 16:11:29,2009-01-01 16:12:15,00:06:00,2009-01-01 16:17:29,2009-01-01 16:18:15,0,"[251, 254, 251, 291, -1, 254, -1, -1, 291]","['P', 'P', 'L', 'M', 'H', 'D', 'C', 'B', 'F']",00:00:46,00:00:46
274,L,D,2009-01-01 15:53:05,00:13:21,2009-01-01 16:06:26,2009-01-01 16:29:05,00:12:00,2009-01-01 16:18:26,2009-01-01 16:41:05,5,"[274, 277, -1, 273, 274, 286, 277, -1, 273, -1, 286]","['L', 'G', 'C', 'D', 'D', 'E', 'I', 'H', 'L', 'M', 'S']",00:22:39,00:22:39
279,S,W,2009-01-01 15:56:54,00:15:40,2009-01-01 16:12:34,2009-01-01 16:38:54,00:06:00,2009-01-01 16:18:34,2009-01-01 16:44:54,4,"[279, 293, 279, -1, -1, 281, -1, 294, 293, 294, -1, -1, -1, 281]","['S', 'S', 'W', 'R', 'N', 'J', 'D', 'C', 'B', 'B', 'G', 'M', 'S', 'Y']",00:26:20,00:26:20
246,X,F,2009-01-01 15:01:47,00:44:29,2009-01-01 15:46:16,2009-01-01 16:13:47,00:36:00,2009-01-01 16:22:16,2009-01-01 16:37:47,3,"[-1, 239, 239, -1, 241, 242, 237, 242, 246, 241, -1, 237, -1, 248, -1, 246, -1, 248]","['K', 'P', 'U', 'Q', 'R', 'N', 'T', 'T', 'X', 'X', 'R', 'Q', 'L', 'H', 'B', 'F', 'K', 'Q']",00:15:31,00:27:31
287,X,Y,2009-01-01 16:08:04,00:12:36,2009-01-01 16:20:40,2009-01-01 16:44:04,00:06:00,2009-01-01 16:26:40,2009-01-01 16:50:04,2,"[-1, 287, 290, 287, -1, 295, 296, -1, 296, 290, 288, -1, 297, 295, -1, 297, 288]","['R', 'X', 'X', 'Y', 'S', 'O', 'O', 'N', 'R', 'V', 'P', 'K', 'F', 'F', 'B', 'C', 'D']",00:23:24,00:23:24
269,O,W,2009-01-01 15:40:47,00:28:11,2009-01-01 16:08:58,2009-01-01 16:34:47,00:18:00,2009-01-01 16:26:58,2009-01-01 16:52:47,9,"[268, 257, 280, 268, 257, 280, 269, 260, 276, 269, 276, -1, -1, 260]","['I', 'E', 'E', 'J', 'J', 'J', 'O', 'T', 'X', 'W', 'Q', 'K', 'G', 'C']",00:25:49,00:25:49
261,M,U,2009-01-01 15:28:39,00:30:11,2009-01-01 15:58:50,2009-01-01 16:10:39,00:30:00,2009-01-01 16:28:50,2009-01-01 16:46:39,6,"[265, 261, 267, 265, -1, -1, 282, 261, -1, 283, 267, 282, -1, -1, 283]","['G', 'M', 'N', 'S', 'M', 'Q', 'U', 'U', 'P', 'K', 'F', 'B', 'C', 'D', 'E']",00:17:49,00:11:49
276,X,Q,2009-01-01 15:53:33,00:27:25,2009-01-01 16:20:58,2009-01-01 16:47:33,00:12:00,2009-01-01 16:32:58,2009-01-01 16:59:33,9,"[268, 257, 280, 268, 257, 280, 269, 260, 276, 269, 276, -1, -1, 260]","['I', 'E', 'E', 'J', 'J', 'J', 'O', 'T', 'X', 'W', 'Q', 'K', 'G', 'C']",00:26:35,00:26:35
277,G,I,2009-01-01 15:54:02,00:30:59,2009-01-01 16:25:01,2009-01-01 16:36:02,00:12:00,2009-01-01 16:37:01,2009-01-01 16:54:02,5,"[277, -1, 273, 286, -1, 302, 277, -1, 273, 302, 286]","['G', 'C', 'D', 'E', 'D', 'C', 'I', 'H', 'L', 'R', 'S']",00:17:01,00:11:01
292,J,N,2009-01-01 16:11:32,00:24:00,2009-01-01 16:35:32,2009-01-01 17:05:32,00:06:00,2009-01-01 16:41:32,2009-01-01 17:11:32,8,"[-1, -1, -1, 272, 275, 292, 292, 275, 289, 272, -1, 289]","['Q', 'M', 'I', 'E', 'J', 'J', 'N', 'H', 'B', 'G', 'K', 'P']",00:30:00,00:30:00
303,N,R,2009-01-01 16:25:43,00:14:23,2009-01-01 16:40:06,2009-01-01 17:13:43,00:06:00,2009-01-01 16:46:06,2009-01-01 17:19:43,3,"[248, 301, -1, 303, 306, 303, 248, 306, -1, -1, -1, 301]","['H', 'G', 'H', 'N', 'R', 'R', 'Q', 'P', 'L', 'M', 'S', 'Y']",00:33:37,00:33:37
267,N,F,2009-01-01 15:39:06,00:19:44,2009-01-01 15:58:50,2009-01-01 16:21:06,00:48:00,2009-01-01 16:46:50,2009-01-01 17:15:06,6,"[265, 261, 267, 265, -1, -1, 282, 261, -1, 283, 267, 282, -1, -1, 283]","['G', 'M', 'N', 'S', 'M', 'Q', 'U', 'U', 'P', 'K', 'F', 'B', 'C', 'D', 'E']",00:28:16,00:22:16
275,J,H,2009-01-01 15:53:08,00:42:24,2009-01-01 16:35:32,2009-01-01 16:41:08,00:12:00,2009-01-01 16:47:32,2009-01-01 16:59:08,8,"[-1, -1, -1, 272, 275, 292, 292, 275, 289, 272, -1, 289]","['Q', 'M', 'I', 'E', 'J', 'J', 'N', 'H', 'B', 'G', 'K', 'P']",00:11:36,00:05:36
263,Q,Y,2009-01-01 15:35:34,00:30:07,2009-01-01 16:05:41,2009-01-01 16:11:34,00:42:00,2009-01-01 16:47:41,2009-01-01 16:53:34,1,"[263, -1, 266, -1, 266, -1, 285, -1, -1, -1, 263, -1, -1, -1, 285]","['Q', 'L', 'H', 'G', 'K', 'P', 'U', 'Q', 'M', 'S', 'Y', 'S', 'M', 'G', 'C']",00:05:53,00:05:53
273,D,L,2009-01-01 15:52:34,00:32:27,2009-01-01 16:25:01,2009-01-01 16:40:34,00:24:00,2009-01-01 16:49:01,2009-01-01 16:52:34,5,"[277, -1, 273, 286, -1, 302, 277, -1, 273, 302, 286]","['G', 'C', 'D', 'E', 'D', 'C', 'I', 'H', 'L', 'R', 'S']",00:03:33,00:15:33
260,T,C,2009-01-01 15:28:19,00:46:39,2009-01-01 16:14:58,2009-01-01 16:34:19,00:36:00,2009-01-01 16:50:58,2009-01-01 16:52:19,9,"[268, 257, 280, 268, 257, 280, 269, 260, 276, 269, 276, -1, -1, 260]","['I', 'E', 'E', 'J', 'J', 'J', 'O', 'T', 'X', 'W', 'Q', 'K', 'G', 'C']",00:01:21,00:19:21
250,D,S,2009-01-01 15:04:48,01:10:22,2009-01-01 16:15:10,2009-01-01 16:34:48,00:36:00,2009-01-01 16:51:10,2009-01-01 16:52:48,7,"[250, -1, -1, 284, -1, -1, 250, 298, 284, -1, -1, 298]","['D', 'C', 'B', 'A', 'G', 'M', 'S', 'W', 'Q', 'M', 'I', 'E']",00:01:38,00:19:38
248,H,Q,2009-01-01 15:04:16,01:29:50,2009-01-01 16:34:06,2009-01-01 16:40:16,00:18:00,2009-01-01 16:52:06,2009-01-01 17:04:16,3,"[248, 301, -1, 303, 306, 303, 248, 306, -1, -1, -1, 301]","['H', 'G', 'H', 'N', 'R', 'R', 'Q', 'P', 'L', 'M', 'S', 'Y']",00:12:10,00:06:10
296,O,R,2009-01-01 16:13:29,00:33:02,2009-01-01 16:46:31,2009-01-01 17:07:29,00:06:00,2009-01-01 16:52:31,2009-01-01 17:19:29,2,"[290, -1, 295, 296, -1, 296, 290, 288, -1, 297, 295, -1, 297, 312, 288, 312]","['X', 'S', 'O', 'O', 'N', 'R', 'V', 'P', 'K', 'F', 'F', 'B', 'C', 'D', 'D', 'I']",00:26:58,00:20:58
282,U,B,2009-01-01 15:58:26,00:30:24,2009-01-01 16:28:50,2009-01-01 16:58:26,00:24:00,2009-01-01 16:52:50,2009-01-01 17:22:26,6,"[265, 261, 267, 265, -1, -1, 282, 261, -1, 283, 267, 282, -1, -1, 283]","['G', 'M', 'N', 'S', 'M', 'Q', 'U', 'U', 'P', 'K', 'F', 'B', 'C', 'D', 'E']",00:29:36,00:29:36
294,C,B,2009-01-01 16:12:34,00:36:00,2009-01-01 16:48:34,2009-01-01 17:18:34,00:06:00,2009-01-01 16:54:34,2009-01-01 17:24:34,4,"[279, 293, 279, -1, -1, 281, -1, 294, 293, 294, -1, -1, -1, 281]","['S', 'S', 'W', 'R', 'N', 'J', 'D', 'C', 'B', 'B', 'G', 'M', 'S', 'Y']",00:30:00,00:30:00
293,S,B,2009-01-01 16:11:37,00:00:57,2009-01-01 16:12:34,2009-01-01 16:41:37,00:42:00,2009-01-01 16:54:34,2009-01-01 17:23:37,4,"[279, 293, 279, -1, -1, 281, -1, 294, 293, 294, -1, -1, -1, 281]","['S', 'S', 'W', 'R', 'N', 'J', 'D', 'C', 'B', 'B', 'G', 'M', 'S', 'Y']",00:29:03,00:29:03
302,C,R,2009-01-01 16:25:01,00:06:00,2009-01-01 16:31:01,2009-01-01 17:01:01,00:24:00,2009-01-01 16:55:01,2009-01-01 17:25:01,5,"[277, -1, 273, 286, -1, 302, 277, -1, 273, 302, 286]","['G', 'C', 'D', 'E', 'D', 'C', 'I', 'H', 'L', 'R', 'S']",00:30:00,00:30:00
254,P,D,2009-01-01 15:11:10,01:16:42,2009-01-01 16:27:52,2009-01-01 16:41:10,00:30:00,2009-01-01 16:57:52,2009-01-01 16:59:10,0,"[254, -1, 291, 299, 300, 299, 254, -1, -1, 305, 291, -1, 300, -1, -1, 305]","['P', 'L', 'M', 'I', 'C', 'D', 'D', 'C', 'B', 'A', 'F', 'K', 'P', 'K', 'G', 'C']",00:01:18,00:13:18
299,I,D,2009-01-01 16:17:59,00:27:53,2009-01-01 16:45:52,2009-01-01 17:05:59,00:12:00,2009-01-01 16:57:52,2009-01-01 17:11:59,0,"[254, -1, 291, 299, 300, 299, 254, -1, -1, 305, 291, -1, 300, -1, -1, 305]","['P', 'L', 'M', 'I', 'C', 'D', 'D', 'C', 'B', 'A', 'F', 'K', 'P', 'K', 'G', 'C']",00:14:07,00:20:07
306,R,P,2009-01-01 16:34:06,00:12:00,2009-01-01 16:46:06,2009-01-01 17:16:06,00:12:00,2009-01-01 16:58:06,2009-01-01 17:28:06,3,"[248, 301, -1, 303, 306, 303, 248, 306, -1, -1, -1, 301]","['H', 'G', 'H', 'N', 'R', 'R', 'Q', 'P', 'L', 'M', 'S', 'Y']",00:30:00,00:30:00
290,X,V,2009-01-01 16:11:26,00:35:05,2009-01-01 16:46:31,2009-01-01 16:47:26,00:12:00,2009-01-01 16:58:31,2009-01-01 17:11:26,2,"[290, -1, 295, 296, -1, 296, 290, 288, -1, 297, 295, -1, 297, 312, 288, 312]","['X', 'S', 'O', 'O', 'N', 'R', 'V', 'P', 'K', 'F', 'F', 'B', 'C', 'D', 'D', 'I']",00:12:55,00:00:55
272,E,G,2009-01-01 15:49:11,00:40:21,2009-01-01 16:29:32,2009-01-01 16:43:11,00:30:00,2009-01-01 16:59:32,2009-01-01 17:01:11,8,"[-1, -1, -1, 272, 275, 292, 292, 275, 289, 272, -1, 289]","['Q', 'M', 'I', 'E', 'J', 'J', 'N', 'H', 'B', 'G', 'K', 'P']",00:01:39,00:13:39
286,E,S,2009-01-01 16:06:26,00:18:35,2009-01-01 16:25:01,2009-01-01 16:54:26,00:36:00,2009-01-01 17:01:01,2009-01-01 17:24:26,5,"[277, -1, 273, 286, -1, 302, 277, -1, 273, 302, 286]","['G', 'C', 'D', 'E', 'D', 'C', 'I', 'H', 'L', 'R', 'S']",00:23:25,00:29:25
284,A,Q,2009-01-01 16:02:03,00:31:07,2009-01-01 16:33:10,2009-01-01 17:08:03,00:30:00,2009-01-01 17:03:10,2009-01-01 17:26:03,7,"[250, -1, -1, 284, -1, -1, 250, 298, 284, -1, -1, 298]","['D', 'C', 'B', 'A', 'G', 'M', 'S', 'W', 'Q', 'M', 'I', 'E']",00:22:53,00:34:53
316,C,B,2009-01-01 16:55:51,00:06:54,2009-01-01 17:02:45,2009-01-01 17:31:51,00:06:00,2009-01-01 17:08:45,2009-01-01 17:37:51,9,"[-1, 316, 316, -1, -1, 318, -1, 315, 318, 315]","['G', 'C', 'B', 'F', 'K', 'Q', 'R', 'X', 'X', 'S']",00:29:06,00:29:06
314,F,A,2009-01-01 16:48:36,00:18:00,2009-01-01 17:06:36,2009-01-01 17:36:36,00:06:00,2009-01-01 17:12:36,2009-01-01 17:42:36,1,"[285, -1, -1, 314, 314, -1, 285]","['U', 'P', 'K', 'F', 'A', 'B', 'C']",00:30:00,00:30:00
322,S,M,2009-01-01 17:03:36,00:06:00,2009-01-01 17:09:36,2009-01-01 17:39:36,00:06:00,2009-01-01 17:15:36,2009-01-01 17:45:36,7,"[298, 322, 322, -1, 298]","['W', 'S', 'M', 'I', 'E']",00:30:00,00:30:00
295,O,F,2009-01-01 16:13:14,00:33:17,2009-01-01 16:46:31,2009-01-01 17:07:14,00:30:00,2009-01-01 17:16:31,2009-01-01 17:43:14,2,"[290, -1, 295, 296, -1, 296, 290, 288, -1, 297, 295, -1, 297, 312, 288, 312]","['X', 'S', 'O', 'O', 'N', 'R', 'V', 'P', 'K', 'F', 'F', 'B', 'C', 'D', 'D', 'I']",00:26:43,00:20:43
325,B,H,2009-01-01 17:11:44,00:00:00,2009-01-01 17:11:44,2009-01-01 17:41:44,00:06:00,2009-01-01 17:17:44,2009-01-01 17:47:44,9,"[325, 325, -1, 318, -1, 315, 324, 318, 315, 324]","['B', 'H', 'L', 'Q', 'R', 'X', 'X', 'X', 'S', 'Y']",00:30:00,00:30:00
281,J,Y,2009-01-01 15:57:17,00:39:17,2009-01-01 16:36:34,2009-01-01 17:03:17,00:42:00,2009-01-01 17:18:34,2009-01-01 17:21:17,4,"[279, 293, 279, -1, -1, 281, -1, 294, 293, 294, -1, -1, -1, 281]","['S', 'S', 'W', 'R', 'N', 'J', 'D', 'C', 'B', 'B', 'G', 'M', 'S', 'Y']",00:02:43,00:26:43
291,M,F,2009-01-01 16:11:29,00:28:23,2009-01-01 16:39:52,2009-01-01 16:53:29,00:42:00,2009-01-01 17:21:52,2009-01-01 17:23:29,0,"[254, -1, 291, 299, 300, 299, 254, -1, -1, 305, 291, -1, 300, -1, -1, 305]","['P', 'L', 'M', 'I', 'C', 'D', 'D', 'C', 'B', 'A', 'F', 'K', 'P', 'K', 'G', 'C']",00:01:37,00:13:37
301,G,Y,2009-01-01 16:23:56,00:10:10,2009-01-01 16:34:06,2009-01-01 16:59:56,00:48:00,2009-01-01 17:22:06,2009-01-01 17:29:56,3,"[248, 301, -1, 303, 306, 303, 248, 306, -1, -1, -1, 301]","['H', 'G', 'H', 'N', 'R', 'R', 'Q', 'P', 'L', 'M', 'S', 'Y']",00:07:50,00:25:50
285,U,C,2009-01-01 16:05:41,00:42:55,2009-01-01 16:48:36,2009-01-01 16:53:41,00:36:00,2009-01-01 17:24:36,2009-01-01 17:41:41,1,"[285, -1, -1, 314, 314, -1, 285]","['U', 'P', 'K', 'F', 'A', 'B', 'C']",00:17:05,00:05:05
317,A,D,2009-01-01 16:56:14,00:12:00,2009-01-01 17:08:14,2009-01-01 17:38:14,00:18:00,2009-01-01 17:26:14,2009-01-01 17:56:14,6,"[283, -1, 317, -1, -1, 317, 283]","['K', 'F', 'A', 'B', 'C', 'D', 'E']",00:30:00,00:30:00
