Passenger,Origin,Dest,Entry Time,Waiting Time,Boarding Time,Promise Board,Travel Time,Alighting Time,Promise Alight,Bus Selected,Bus Route Passengers,Bus Route Locations,Alight Difference,Board Difference
260,S,A,2009-01-01 13:21:41,00:23:21,2009-01-01 13:45:02,2009-01-01 14:27:41,00:24:00,2009-01-01 14:09:02,2009-01-01 14:45:41,8,"[-1, 260, 264, -1, 264, 259, 260, -1, -1, 259, -1, -1, 277, 281, -1, 281, -1, 277]","['M', 'S', 'S', 'M', 'G', 'B', 'A', 'G', 'M', 'S', 'M', 'Q', 'U', 'U', 'Q', 'M', 'I', 'O']",00:36:39,00:42:39
241,A,O,2009-01-01 13:03:03,00:18:00,2009-01-01 13:21:03,2009-01-01 13:51:03,00:48:00,2009-01-01 14:09:03,2009-01-01 14:39:03,6,"[220, -1, 238, -1, -1, 238, 218, 241, -1, 239, -1, 223, -1, 220, 218, -1, 241, -1, -1, 239, -1, -1, -1, 223]","['N', 'I', 'E', 'D', 'C', 'B', 'A', 'A', 'F', 'K', 'Q', 'W', 'S', 'Y', 'Y', 'S', 'O', 'I', 'C', 'B', 'F', 'K', 'P', 'U']",00:30:00,00:30:00
221,K,I,2009-01-01 12:39:05,00:54:00,2009-01-01 13:33:05,2009-01-01 13:33:05,00:36:00,2009-01-01 14:09:05,2009-01-01 14:15:05,1,"[225, 221, 224, -1, 217, 222, 262, 268, 217, 262, 268, 225, 222, -1, 221, 226, 271, 224, 271, -1, -1, 226]","['P', 'K', 'K', 'P', 'U', 'U', 'P', 'K', 'K', 'G', 'M', 'S', 'S', 'M', 'I', 'E', 'E', 'D', 'I', 'M', 'Q', 'W']",00:06:00,00:00:00
265,C,L,2009-01-01 13:26:54,00:18:53,2009-01-01 13:45:47,2009-01-01 14:08:54,00:24:00,2009-01-01 14:09:47,2009-01-01 14:32:54,9,"[-1, 265, 273, 236, -1, 263, 265, 276, 261, 272, 236, 263, -1, 261, -1, 273, 279, 282, 276, 272, 282, -1, -1, 279]","['D', 'C', 'B', 'A', 'F', 'L', 'L', 'Q', 'W', 'W', 'W', 'S', 'M', 'G', 'C', 'D', 'E', 'E', 'E', 'I', 'I', 'M', 'Q', 'V']",00:23:07,00:23:07
266,O,K,2009-01-01 13:30:23,00:09:53,2009-01-01 13:40:16,2009-01-01 14:06:23,00:36:00,2009-01-01 14:16:16,2009-01-01 14:36:23,7,"[234, 266, 237, 274, -1, 267, 270, 234, 275, 266, 275, 237, 274, -1, 270, 267]","['J', 'O', 'T', 'T', 'N', 'R', 'R', 'L', 'P', 'K', 'G', 'C', 'H', 'M', 'S', 'X']",00:20:07,00:26:07
202,X,B,2009-01-01 12:29:19,01:05:45,2009-01-01 13:35:04,2009-01-01 13:59:19,00:42:00,2009-01-01 14:17:04,2009-01-01 14:23:19,0,"[205, 206, 244, -1, 243, 206, 244, -1, -1, 202, 233, -1, 205, -1, 243, -1, -1, 202, -1, -1, -1, 233]","['H', 'D', 'H', 'B', 'F', 'F', 'F', 'L', 'R', 'X', 'X', 'S', 'O', 'I', 'E', 'D', 'C', 'B', 'F', 'K', 'P', 'U']",00:06:15,00:24:15
224,K,D,2009-01-01 12:42:10,00:50:55,2009-01-01 13:33:05,2009-01-01 13:36:10,00:48:00,2009-01-01 14:21:05,2009-01-01 14:24:10,1,"[225, 221, 224, -1, 217, 222, 262, 268, 217, 262, 268, 225, 222, -1, 221, 226, 271, 224, 271, -1, -1, 226]","['P', 'K', 'K', 'P', 'U', 'U', 'P', 'K', 'K', 'G', 'M', 'S', 'S', 'M', 'I', 'E', 'E', 'D', 'I', 'M', 'Q', 'W']",00:03:05,00:03:05
236,A,W,2009-01-01 12:59:09,00:58:38,2009-01-01 13:57:47,2009-01-01 13:59:09,00:24:00,2009-01-01 14:21:47,2009-01-01 14:23:09,9,"[-1, 265, 273, 236, -1, 263, 265, 276, 261, 272, 236, 263, -1, 261, -1, 273, 279, 282, 276, 272, 282, -1, -1, 279]","['D', 'C', 'B', 'A', 'F', 'L', 'L', 'Q', 'W', 'W', 'W', 'S', 'M', 'G', 'C', 'D', 'E', 'E', 'E', 'I', 'I', 'M', 'Q', 'V']",00:01:22,00:01:22
275,P,G,2009-01-01 13:34:16,00:36:00,2009-01-01 14:10:16,2009-01-01 14:40:16,00:12:00,2009-01-01 14:22:16,2009-01-01 14:52:16,7,"[234, 266, 237, 274, -1, 267, 270, 234, 275, 266, 275, 237, 274, -1, 270, 267]","['J', 'O', 'T', 'T', 'N', 'R', 'R', 'L', 'P', 'K', 'G', 'C', 'H', 'M', 'S', 'X']",00:30:00,00:30:00
259,B,S,2009-01-01 13:21:03,00:41:59,2009-01-01 14:03:02,2009-01-01 14:09:03,00:24:00,2009-01-01 14:27:02,2009-01-01 14:27:03,8,"[-1, 260, 264, -1, 264, 259, 260, -1, -1, 259, -1, -1, 277, 281, -1, 281, -1, 277]","['M', 'S', 'S', 'M', 'G', 'B', 'A', 'G', 'M', 'S', 'M', 'Q', 'U', 'U', 'Q', 'M', 'I', 'O']",00:00:01,00:06:01
239,K,B,2009-01-01 13:00:42,00:32:21,2009-01-01 13:33:03,2009-01-01 14:00:42,00:54:00,2009-01-01 14:27:03,2009-01-01 14:48:42,6,"[220, -1, 238, -1, -1, 238, 218, 241, -1, 239, -1, 223, -1, 220, 218, -1, 241, -1, -1, 239, -1, -1, -1, 223]","['N', 'I', 'E', 'D', 'C', 'B', 'A', 'A', 'F', 'K', 'Q', 'W', 'S', 'Y', 'Y', 'S', 'O', 'I', 'C', 'B', 'F', 'K', 'P', 'U']",00:21:39,00:27:39
271,E,I,2009-01-01 13:33:05,00:42:00,2009-01-01 14:15:05,2009-01-01 14:45:05,00:12:00,2009-01-01 14:27:05,2009-01-01 14:57:05,1,"[225, 221, 224, -1, 217, 222, 262, 268, 217, 262, 268, 225, 222, -1, 221, 226, 271, 224, 271, -1, -1, 226]","['P', 'K', 'K', 'P', 'U', 'U', 'P', 'K', 'K', 'G', 'M', 'S', 'S', 'M', 'I', 'E', 'E', 'D', 'I', 'M', 'Q', 'W']",00:30:00,00:30:00
263,L,S,2009-01-01 13:25:49,00:43:58,2009-01-01 14:09:47,2009-01-01 14:13:49,00:18:00,2009-01-01 14:27:47,2009-01-01 14:43:49,9,"[-1, 265, 273, 236, -1, 263, 265, 276, 261, 272, 236, 263, -1, 261, -1, 273, 279, 282, 276, 272, 282, -1, -1, 279]","['D', 'C', 'B', 'A', 'F', 'L', 'L', 'Q', 'W', 'W', 'W', 'S', 'M', 'G', 'C', 'D', 'E', 'E', 'E', 'I', 'I', 'M', 'Q', 'V']",00:16:02,00:04:02
237,T,C,2009-01-01 12:59:39,00:46:37,2009-01-01 13:46:16,2009-01-01 14:17:39,00:42:00,2009-01-01 14:28:16,2009-01-01 14:47:39,7,"[234, 266, 237, 274, -1, 267, 270, 234, 275, 266, 275, 237, 274, -1, 270, 267]","['J', 'O', 'T', 'T', 'N', 'R', 'R', 'L', 'P', 'K', 'G', 'C', 'H', 'M', 'S', 'X']",00:19:23,00:31:23
307,O,N,2009-01-01 14:05:42,00:16:47,2009-01-01 14:22:29,2009-01-01 14:47:42,00:06:00,2009-01-01 14:28:29,2009-01-01 14:53:42,2,"[-1, 307, 307, -1, 308, 309, 287, -1, 318, 308, -1, 309, 287, -1, -1, -1, 318]","['S', 'O', 'N', 'M', 'Q', 'P', 'U', 'P', 'L', 'H', 'D', 'E', 'E', 'I', 'M', 'S', 'Y']",00:25:13,00:25:13
250,V,X,2009-01-01 13:14:19,00:57:30,2009-01-01 14:11:49,2009-01-01 14:20:19,00:18:00,2009-01-01 14:29:49,2009-01-01 14:32:19,5,"[257, 269, -1, -1, 250, 314, 311, 250, 311, 314, 269, -1, -1, -1, 257]","['T', 'Y', 'S', 'R', 'V', 'V', 'W', 'X', 'T', 'T', 'O', 'I', 'C', 'B', 'F']",00:02:30,00:08:30
274,T,H,2009-01-01 13:34:09,00:12:07,2009-01-01 13:46:16,2009-01-01 14:16:09,00:48:00,2009-01-01 14:34:16,2009-01-01 14:58:09,7,"[234, 266, 237, 274, -1, 267, 270, 234, 275, 266, 275, 237, 274, -1, 270, 267]","['J', 'O', 'T', 'T', 'N', 'R', 'R', 'L', 'P', 'K', 'G', 'C', 'H', 'M', 'S', 'X']",00:23:53,00:29:53
314,V,T,2009-01-01 14:11:49,00:00:00,2009-01-01 14:11:49,2009-01-01 14:41:49,00:24:00,2009-01-01 14:35:49,2009-01-01 15:05:49,5,"[257, 269, -1, -1, 250, 314, 311, 250, 311, 314, 269, -1, -1, -1, 257]","['T', 'Y', 'S', 'R', 'V', 'V', 'W', 'X', 'T', 'T', 'O', 'I', 'C', 'B', 'F']",00:30:00,00:30:00
311,W,T,2009-01-01 14:08:03,00:15:46,2009-01-01 14:23:49,2009-01-01 14:50:03,00:12:00,2009-01-01 14:35:49,2009-01-01 15:02:03,5,"[257, 269, -1, -1, 250, 314, 311, 250, 311, 314, 269, -1, -1, -1, 257]","['T', 'Y', 'S', 'R', 'V', 'V', 'W', 'X', 'T', 'T', 'O', 'I', 'C', 'B', 'F']",00:26:14,00:26:14
261,W,G,2009-01-01 13:25:27,00:56:20,2009-01-01 14:21:47,2009-01-01 14:43:27,00:18:00,2009-01-01 14:39:47,2009-01-01 15:01:27,9,"[-1, 265, 273, 236, -1, 263, 265, 276, 261, 272, 236, 263, -1, 261, -1, 273, 279, 282, 276, 272, 282, -1, -1, 279]","['D', 'C', 'B', 'A', 'F', 'L', 'L', 'Q', 'W', 'W', 'W', 'S', 'M', 'G', 'C', 'D', 'E', 'E', 'E', 'I', 'I', 'M', 'Q', 'V']",00:21:40,00:21:40
233,X,U,2009-01-01 12:50:16,00:44:48,2009-01-01 13:35:04,2009-01-01 13:56:16,01:06:00,2009-01-01 14:41:04,2009-01-01 14:44:16,0,"[205, 206, 244, -1, 243, 206, 244, -1, -1, 202, 233, -1, 205, -1, 243, -1, -1, 202, -1, -1, -1, 233]","['H', 'D', 'H', 'B', 'F', 'F', 'F', 'L', 'R', 'X', 'X', 'S', 'O', 'I', 'E', 'D', 'C', 'B', 'F', 'K', 'P', 'U']",00:03:12,00:21:12
269,Y,O,2009-01-01 13:31:54,00:39:55,2009-01-01 14:11:49,2009-01-01 14:19:54,00:30:00,2009-01-01 14:41:49,2009-01-01 15:01:54,5,"[257, 269, -1, -1, 250, 314, 311, 250, 311, 314, 269, -1, -1, -1, 257]","['T', 'Y', 'S', 'R', 'V', 'V', 'W', 'X', 'T', 'T', 'O', 'I', 'C', 'B', 'F']",00:20:05,00:08:05
252,O,D,2009-01-01 13:15:46,01:11:05,2009-01-01 14:26:51,2009-01-01 14:33:46,00:18:00,2009-01-01 14:44:51,2009-01-01 14:45:46,4,"[-1, -1, 290, 289, -1, 252, 288, 292, 291, 252, 288, 302, 289, 292, 290, -1, 291, -1, -1, 302]","['K', 'Q', 'W', 'X', 'S', 'O', 'O', 'I', 'E', 'D', 'D', 'C', 'C', 'B', 'F', 'B', 'H', 'L', 'R', 'X']",00:00:55,00:06:55
288,O,D,2009-01-01 13:46:42,00:40:09,2009-01-01 14:26:51,2009-01-01 14:40:42,00:18:00,2009-01-01 14:44:51,2009-01-01 14:52:42,4,"[-1, -1, 290, 289, -1, 252, 288, 292, 291, 252, 288, 302, 289, 292, 290, -1, 291, -1, -1, 302]","['K', 'Q', 'W', 'X', 'S', 'O', 'O', 'I', 'E', 'D', 'D', 'C', 'C', 'B', 'F', 'B', 'H', 'L', 'R', 'X']",00:07:51,00:13:51
305,D,T,2009-01-01 13:58:31,00:22:24,2009-01-01 14:20:55,2009-01-01 14:34:31,00:24:00,2009-01-01 14:44:55,2009-01-01 14:52:31,3,"[305, 304, 315, 322, -1, 316, 317, 305, 316, 304, 315, 310, 317, 322, -1, -1, 310]","['D', 'H', 'H', 'C', 'I', 'O', 'T', 'T', 'X', 'W', 'V', 'U', 'U', 'Q', 'M', 'N', 'T']",00:07:36,00:13:36
270,R,S,2009-01-01 13:32:36,00:25:40,2009-01-01 13:58:16,2009-01-01 14:26:36,00:48:00,2009-01-01 14:46:16,2009-01-01 15:08:36,7,"[234, 266, 237, 274, -1, 267, 270, 234, 275, 266, 275, 237, 274, -1, 270, 267]","['J', 'O', 'T', 'T', 'N', 'R', 'R', 'L', 'P', 'K', 'G', 'C', 'H', 'M', 'S', 'X']",00:22:20,00:28:20
331,M,J,2009-01-01 14:27:36,00:03:42,2009-01-01 14:31:18,2009-01-01 14:57:36,00:18:00,2009-01-01 14:49:18,2009-01-01 15:39:36,1,"[226, -1, 331, -1, 332, 331, -1, -1, 226, -1, 334, -1, 332, -1, -1, 334]","['E', 'I', 'M', 'I', 'O', 'J', 'N', 'R', 'W', 'Q', 'K', 'F', 'A', 'B', 'C', 'D']",00:50:18,00:26:18
289,X,C,2009-01-01 13:47:13,00:27:38,2009-01-01 14:14:51,2009-01-01 14:35:13,00:36:00,2009-01-01 14:50:51,2009-01-01 14:59:13,4,"[-1, -1, 290, 289, -1, 252, 288, 292, 291, 252, 288, 302, 289, 292, 290, -1, 291, -1, -1, 302]","['K', 'Q', 'W', 'X', 'S', 'O', 'O', 'I', 'E', 'D', 'D', 'C', 'C', 'B', 'F', 'B', 'H', 'L', 'R', 'X']",00:08:22,00:20:22
316,O,X,2009-01-01 14:13:08,00:25:47,2009-01-01 14:38:55,2009-01-01 15:01:08,00:12:00,2009-01-01 14:50:55,2009-01-01 15:13:08,3,"[305, 304, 315, 322, -1, 316, 317, 305, 316, 304, 315, 310, 317, 322, -1, -1, 310]","['D', 'H', 'H', 'C', 'I', 'O', 'T', 'T', 'X', 'W', 'V', 'U', 'U', 'Q', 'M', 'N', 'T']",00:22:13,00:22:13
223,W,U,2009-01-01 12:41:58,01:03:05,2009-01-01 13:45:03,2009-01-01 14:17:58,01:06:00,2009-01-01 14:51:03,2009-01-01 14:53:58,6,"[220, -1, 238, -1, -1, 238, 218, 241, -1, 239, -1, 223, -1, 220, 218, -1, 241, -1, -1, 239, -1, -1, -1, 223]","['N', 'I', 'E', 'D', 'C', 'B', 'A', 'A', 'F', 'K', 'Q', 'W', 'S', 'Y', 'Y', 'S', 'O', 'I', 'C', 'B', 'F', 'K', 'P', 'U']",00:02:55,00:32:55
273,B,D,2009-01-01 13:34:02,00:17:45,2009-01-01 13:51:47,2009-01-01 14:16:02,01:00:00,2009-01-01 14:51:47,2009-01-01 15:16:02,9,"[-1, 265, 273, 236, -1, 263, 265, 276, 261, 272, 236, 263, -1, 261, -1, 273, 279, 282, 276, 272, 282, -1, -1, 279]","['D', 'C', 'B', 'A', 'F', 'L', 'L', 'Q', 'W', 'W', 'W', 'S', 'M', 'G', 'C', 'D', 'E', 'E', 'E', 'I', 'I', 'M', 'Q', 'V']",00:24:15,00:24:15
267,R,X,2009-01-01 13:31:28,00:26:48,2009-01-01 13:58:16,2009-01-01 14:25:28,00:54:00,2009-01-01 14:52:16,2009-01-01 15:13:28,7,"[234, 266, 237, 274, -1, 267, 270, 234, 275, 266, 275, 237, 274, -1, 270, 267]","['J', 'O', 'T', 'T', 'N', 'R', 'R', 'L', 'P', 'K', 'G', 'C', 'H', 'M', 'S', 'X']",00:21:12,00:27:12
292,I,B,2009-01-01 13:49:57,00:42:54,2009-01-01 14:32:51,2009-01-01 15:01:57,00:24:00,2009-01-01 14:56:51,2009-01-01 15:25:57,4,"[-1, -1, 290, 289, -1, 252, 288, 292, 291, 252, 288, 302, 289, 292, 290, -1, 291, -1, -1, 302]","['K', 'Q', 'W', 'X', 'S', 'O', 'O', 'I', 'E', 'D', 'D', 'C', 'C', 'B', 'F', 'B', 'H', 'L', 'R', 'X']",00:29:06,00:29:06
304,H,W,2009-01-01 13:58:18,00:22:37,2009-01-01 14:20:55,2009-01-01 14:40:18,00:36:00,2009-01-01 14:56:55,2009-01-01 14:58:18,3,"[305, 304, 315, 322, -1, 316, 317, 305, 316, 304, 315, 310, 317, 322, -1, -1, 310]","['D', 'H', 'H', 'C', 'I', 'O', 'T', 'T', 'X', 'W', 'V', 'U', 'U', 'Q', 'M', 'N', 'T']",00:01:23,00:19:23
276,Q,E,2009-01-01 13:36:48,00:38:59,2009-01-01 14:15:47,2009-01-01 14:42:48,00:42:00,2009-01-01 14:57:47,2009-01-01 15:24:48,9,"[-1, 265, 273, 236, -1, 263, 265, 276, 261, 272, 236, 263, -1, 261, -1, 273, 279, 282, 276, 272, 282, -1, -1, 279]","['D', 'C', 'B', 'A', 'F', 'L', 'L', 'Q', 'W', 'W', 'W', 'S', 'M', 'G', 'C', 'D', 'E', 'E', 'E', 'I', 'I', 'M', 'Q', 'V']",00:27:01,00:27:01
339,Q,V,2009-01-01 14:34:37,00:12:56,2009-01-01 14:47:33,2009-01-01 15:16:37,00:12:00,2009-01-01 14:59:33,2009-01-01 15:28:37,8,"[-1, 339, 277, 281, 348, 339, -1, 281, -1, 333, 348, -1, 277, -1, -1, 333]","['M', 'Q', 'U', 'U', 'U', 'V', 'Q', 'M', 'G', 'C', 'C', 'I', 'O', 'I', 'H', 'L']",00:29:04,00:29:04
290,W,F,2009-01-01 13:47:54,00:20:57,2009-01-01 14:08:51,2009-01-01 14:41:54,00:54:00,2009-01-01 15:02:51,2009-01-01 15:29:54,4,"[-1, -1, 290, 289, -1, 252, 288, 292, 291, 252, 288, 302, 289, 292, 290, -1, 291, -1, -1, 302]","['K', 'Q', 'W', 'X', 'S', 'O', 'O', 'I', 'E', 'D', 'D', 'C', 'C', 'B', 'F', 'B', 'H', 'L', 'R', 'X']",00:27:03,00:33:03
315,H,V,2009-01-01 14:13:01,00:07:54,2009-01-01 14:20:55,2009-01-01 14:49:01,00:42:00,2009-01-01 15:02:55,2009-01-01 15:19:01,3,"[305, 304, 315, 322, -1, 316, 317, 305, 316, 304, 315, 310, 317, 322, -1, -1, 310]","['D', 'H', 'H', 'C', 'I', 'O', 'T', 'T', 'X', 'W', 'V', 'U', 'U', 'Q', 'M', 'N', 'T']",00:16:06,00:28:06
272,W,I,2009-01-01 13:33:15,00:48:32,2009-01-01 14:21:47,2009-01-01 14:45:15,00:42:00,2009-01-01 15:03:47,2009-01-01 15:15:15,9,"[-1, 265, 273, 236, -1, 263, 265, 276, 261, 272, 236, 263, -1, 261, -1, 273, 279, 282, 276, 272, 282, -1, -1, 279]","['D', 'C', 'B', 'A', 'F', 'L', 'L', 'Q', 'W', 'W', 'W', 'S', 'M', 'G', 'C', 'D', 'E', 'E', 'E', 'I', 'I', 'M', 'Q', 'V']",00:11:28,00:23:28
282,E,I,2009-01-01 13:39:47,01:18:00,2009-01-01 14:57:47,2009-01-01 15:27:47,00:06:00,2009-01-01 15:03:47,2009-01-01 15:33:47,9,"[-1, 265, 273, 236, -1, 263, 265, 276, 261, 272, 236, 263, -1, 261, -1, 273, 279, 282, 276, 272, 282, -1, -1, 279]","['D', 'C', 'B', 'A', 'F', 'L', 'L', 'Q', 'W', 'W', 'W', 'S', 'M', 'G', 'C', 'D', 'E', 'E', 'E', 'I', 'I', 'M', 'Q', 'V']",00:30:00,00:30:00
257,T,F,2009-01-01 13:20:24,00:51:25,2009-01-01 14:11:49,2009-01-01 14:14:24,00:54:00,2009-01-01 15:05:49,2009-01-01 15:08:24,5,"[257, 269, -1, -1, 250, 314, 311, 250, 311, 314, 269, -1, -1, -1, 257]","['T', 'Y', 'S', 'R', 'V', 'V', 'W', 'X', 'T', 'T', 'O', 'I', 'C', 'B', 'F']",00:02:35,00:02:35
226,E,W,2009-01-01 12:43:41,01:47:37,2009-01-01 14:31:18,2009-01-01 14:43:41,00:36:00,2009-01-01 15:07:18,2009-01-01 15:13:41,1,"[226, -1, 331, -1, 332, 331, -1, -1, 226, -1, 334, -1, 332, -1, -1, 334]","['E', 'I', 'M', 'I', 'O', 'J', 'N', 'R', 'W', 'Q', 'K', 'F', 'A', 'B', 'C', 'D']",00:06:23,00:12:23
317,T,U,2009-01-01 14:14:54,00:30:01,2009-01-01 14:44:55,2009-01-01 15:08:54,00:24:00,2009-01-01 15:08:55,2009-01-01 15:32:54,3,"[305, 304, 315, 322, -1, 316, 317, 305, 316, 304, 315, 310, 317, 322, -1, -1, 310]","['D', 'H', 'H', 'C', 'I', 'O', 'T', 'T', 'X', 'W', 'V', 'U', 'U', 'Q', 'M', 'N', 'T']",00:23:59,00:23:59
308,Q,H,2009-01-01 14:05:45,00:34:44,2009-01-01 14:40:29,2009-01-01 15:05:45,00:30:00,2009-01-01 15:10:29,2009-01-01 15:29:45,2,"[-1, 307, 307, -1, 308, 309, 287, -1, 318, 308, -1, 309, 287, -1, -1, -1, 318]","['S', 'O', 'N', 'M', 'Q', 'P', 'U', 'P', 'L', 'H', 'D', 'E', 'E', 'I', 'M', 'S', 'Y']",00:19:16,00:25:16
281,U,M,2009-01-01 13:39:02,01:14:31,2009-01-01 14:53:33,2009-01-01 15:15:02,00:18:00,2009-01-01 15:11:33,2009-01-01 15:27:02,8,"[-1, 339, 277, 281, 348, 339, -1, 281, -1, 333, 348, -1, 277, -1, -1, 333]","['M', 'Q', 'U', 'U', 'U', 'V', 'Q', 'M', 'G', 'C', 'C', 'I', 'O', 'I', 'H', 'L']",00:15:29,00:21:29
322,C,Q,2009-01-01 14:20:55,00:06:00,2009-01-01 14:26:55,2009-01-01 14:56:55,00:48:00,2009-01-01 15:14:55,2009-01-01 15:44:55,3,"[305, 304, 315, 322, -1, 316, 317, 305, 316, 304, 315, 310, 317, 322, -1, -1, 310]","['D', 'H', 'H', 'C', 'I', 'O', 'T', 'T', 'X', 'W', 'V', 'U', 'U', 'Q', 'M', 'N', 'T']",00:30:00,00:30:00
291,E,H,2009-01-01 13:49:31,01:16:09,2009-01-01 15:05:40,2009-01-01 15:07:31,00:12:00,2009-01-01 15:17:40,2009-01-01 15:25:31,4,"[291, -1, 302, 372, 291, 371, 372, 302, 371, -1, -1, -1, 373, -1, -1, -1, 373]","['E', 'D', 'C', 'C', 'H', 'N', 'R', 'X', 'T', 'N', 'H', 'B', 'A', 'F', 'K', 'P', 'U']",00:07:51,00:01:51
358,H,Q,2009-01-01 14:51:24,00:17:14,2009-01-01 15:08:38,2009-01-01 15:33:24,00:12:00,2009-01-01 15:20:38,2009-01-01 15:45:24,6,"[363, 358, -1, 367, 358, 369, 363, 357, -1, 367, 357, 369, 370, -1, -1, 370]","['G', 'H', 'L', 'Q', 'Q', 'W', 'S', 'Y', 'S', 'R', 'M', 'I', 'E', 'I', 'N', 'T']",00:24:46,00:24:46
361,R,S,2009-01-01 14:52:19,00:22:41,2009-01-01 15:15:00,2009-01-01 15:28:19,00:06:00,2009-01-01 15:21:00,2009-01-01 15:34:19,7,"[361, 362, 381, 361, 364, -1, 381, 365, 368, 362, -1, -1, 364, -1, 365, -1, -1, 368]","['R', 'M', 'M', 'S', 'T', 'N', 'H', 'C', 'D', 'E', 'D', 'H', 'L', 'M', 'S', 'M', 'G', 'B']",00:13:19,00:13:19
309,P,E,2009-01-01 14:06:01,00:40:28,2009-01-01 14:46:29,2009-01-01 15:18:01,00:36:00,2009-01-01 15:22:29,2009-01-01 15:42:01,2,"[-1, 307, 307, -1, 308, 309, 287, -1, 318, 308, -1, 309, 287, -1, -1, -1, 318]","['S', 'O', 'N', 'M', 'Q', 'P', 'U', 'P', 'L', 'H', 'D', 'E', 'E', 'I', 'M', 'S', 'Y']",00:19:32,00:31:32
287,U,E,2009-01-01 13:46:38,01:05:51,2009-01-01 14:52:29,2009-01-01 14:58:38,00:30:00,2009-01-01 15:22:29,2009-01-01 15:22:38,2,"[-1, 307, 307, -1, 308, 309, 287, -1, 318, 308, -1, 309, 287, -1, -1, -1, 318]","['S', 'O', 'N', 'M', 'Q', 'P', 'U', 'P', 'L', 'H', 'D', 'E', 'E', 'I', 'M', 'S', 'Y']",00:00:09,00:06:09
348,U,C,2009-01-01 14:41:33,00:12:00,2009-01-01 14:53:33,2009-01-01 15:23:33,00:30:00,2009-01-01 15:23:33,2009-01-01 15:53:33,8,"[-1, 339, 277, 281, 348, 339, -1, 281, -1, 333, 348, -1, 277, -1, -1, 333]","['M', 'Q', 'U', 'U', 'U', 'V', 'Q', 'M', 'G', 'C', 'C', 'I', 'O', 'I', 'H', 'L']",00:30:00,00:30:00
372,C,R,2009-01-01 15:03:56,00:01:44,2009-01-01 15:05:40,2009-01-01 15:33:56,00:24:00,2009-01-01 15:29:40,2009-01-01 15:57:56,4,"[291, -1, 302, 372, 291, 371, 372, 302, 371, -1, -1, -1, 373, -1, -1, -1, 373]","['E', 'D', 'C', 'C', 'H', 'N', 'R', 'X', 'T', 'N', 'H', 'B', 'A', 'F', 'K', 'P', 'U']",00:28:16,00:28:16
332,O,A,2009-01-01 14:29:14,00:14:04,2009-01-01 14:43:18,2009-01-01 15:11:14,00:48:00,2009-01-01 15:31:18,2009-01-01 15:59:14,1,"[226, -1, 331, -1, 332, 331, -1, -1, 226, -1, 334, -1, 332, -1, -1, 334]","['E', 'I', 'M', 'I', 'O', 'J', 'N', 'R', 'W', 'Q', 'K', 'F', 'A', 'B', 'C', 'D']",00:27:56,00:27:56
363,G,S,2009-01-01 14:54:15,00:08:23,2009-01-01 15:02:38,2009-01-01 15:30:15,00:30:00,2009-01-01 15:32:38,2009-01-01 15:48:15,6,"[363, 358, -1, 367, 358, 369, 363, 357, -1, 367, 357, 369, 370, -1, -1, 370]","['G', 'H', 'L', 'Q', 'Q', 'W', 'S', 'Y', 'S', 'R', 'M', 'I', 'E', 'I', 'N', 'T']",00:15:37,00:27:37
364,T,L,2009-01-01 14:57:10,00:30:00,2009-01-01 15:27:10,2009-01-01 15:51:10,00:06:00,2009-01-01 15:33:10,2009-01-01 16:27:10,7,"[362, 381, -1, 364, 389, -1, 364, 381, 365, 368, 362, -1, -1, 389, -1, 365, -1, -1, 368]","['M', 'M', 'N', 'T', 'S', 'M', 'L', 'H', 'C', 'D', 'E', 'I', 'M', 'Q', 'M', 'S', 'M', 'G', 'B']",00:54:00,00:24:00
277,U,O,2009-01-01 13:37:51,01:15:42,2009-01-01 14:53:33,2009-01-01 15:13:51,00:42:00,2009-01-01 15:35:33,2009-01-01 15:37:51,8,"[-1, 339, 277, 281, 348, 339, -1, 281, -1, 333, 348, -1, 277, -1, -1, 333]","['M', 'Q', 'U', 'U', 'U', 'V', 'Q', 'M', 'G', 'C', 'C', 'I', 'O', 'I', 'H', 'L']",00:02:18,00:20:18
302,C,X,2009-01-01 13:56:51,01:08:49,2009-01-01 15:05:40,2009-01-01 15:20:51,00:30:00,2009-01-01 15:35:40,2009-01-01 16:02:51,4,"[291, -1, 302, 372, 291, 371, 372, 302, 371, -1, -1, -1, 373, -1, -1, -1, 373]","['E', 'D', 'C', 'C', 'H', 'N', 'R', 'X', 'T', 'N', 'H', 'B', 'A', 'F', 'K', 'P', 'U']",00:27:11,00:15:11
374,H,M,2009-01-01 15:07:41,00:22:53,2009-01-01 15:30:34,2009-01-01 15:43:41,00:06:00,2009-01-01 15:36:34,2009-01-01 15:49:41,5,"[374, 383, 374, 375, 393, 384, 377, 393, 375, 384, 383, -1, -1, 377]","['H', 'I', 'M', 'L', 'G', 'A', 'B', 'B', 'F', 'L', 'Q', 'M', 'S', 'Y']",00:13:07,00:13:07
381,M,H,2009-01-01 15:15:00,00:12:10,2009-01-01 15:27:10,2009-01-01 15:45:00,00:12:00,2009-01-01 15:39:10,2009-01-01 16:09:00,7,"[362, 381, -1, 364, 389, -1, 364, 381, 365, 368, 362, -1, -1, 389, -1, 365, -1, -1, 368]","['M', 'M', 'N', 'T', 'S', 'M', 'L', 'H', 'C', 'D', 'E', 'I', 'M', 'Q', 'M', 'S', 'M', 'G', 'B']",00:29:50,00:17:50
